Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YNL175C NOP13 SGDID:S000005119, Chr XIV from 308614-307403, reverse complement, Verified ORF, ""Nucleolar protein found in preribosomal complexes; contains an RNA recognition motif (RRM)""",2.61E-130,21,10,13557930.95,14697272.7,13321873.3,11976138.04,10720133.98,13366127.94,9,8
"YHR087W RTC3 SGDID:S000001129, Chr VIII from 280822-281157, Verified ORF, ""Protein of unknown function involved in RNA metabolism; has structural similarity to SBDS, the human protein mutated in Shwachman-Diamond Syndrome (the yeast SBDS ortholog = SDO1); null mutation suppresses cdc13-1 temperature sensitivity""",2.89E-130,64,9,5651611.02,12241481.24,32066705.9,36097768.31,40105309.18,23887474.95,33,6
"YKL126W YPK1 SGDID:S000001609, Chr XI from 205351-207393, Verified ORF, ""Serine/threonine protein kinase required for receptor-mediated endocytosis; involved in sphingolipid-mediated and cell integrity signaling pathways; localized to the bud neck, cytosol and plasma membrane; homolog of mammalian kinase SGK""",3.29E-130,20,11,3229860.742,3079547.324,3393208.505,3688641.69,3678302.219,3592776.014,8,4
"YNL231C PDR16 SGDID:S000005175, Chr XIV from 217043-215988, reverse complement, Verified ORF, ""Phosphatidylinositol transfer protein (PITP) controlled by the multiple drug resistance regulator Pdr1p, localizes to lipid particles and microsomes, controls levels of various lipids, may regulate lipid synthesis, homologous to Pdr17p""",3.30E-130,28,11,11560727.34,9634607.401,11319740.49,11713482.83,11548972.65,9258048.245,15,7
"YMR308C PSE1 SGDID:S000004925, Chr XIII from 892220-888951, reverse complement, Verified ORF, ""Karyopherin/importin that interacts with the nuclear pore complex; acts as the nuclear import receptor for specific proteins, including Pdr1p, Yap1p, Ste12p, and Aft1p""",1.29E-129,24,9,6510249.995,6145418.861,6127488.025,6104898.065,5798247.432,5709122.743,7,5
"YGL049C TIF4632 SGDID:S000003017, Chr VII from 409607-406863, reverse complement, Verified ORF, ""Translation initiation factor eIF4G, subunit of the mRNA cap-binding protein complex (eIF4F) that also contains eIF4E (Cdc33p); associates with the poly(A)-binding protein Pab1p, also interacts with eIF4A (Tif1p); homologous to Tif4631p""",2.11E-129,36,11,5268797.539,5414577.029,5723683.263,5295829.603,5932254.962,5692250.453,17,6
"YFR024C-A LSB3 SGDID:S000002968, Chr VI from 203421-203375,203280-201948, reverse complement, Verified ORF, ""Protein containing a C-terminal SH3 domain; binds Las17p, which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization""",3.11E-129,22,12,4716890.258,5074686.418,5369474.878,5106694.743,4981706.177,5855561.142,6,5
"YGR167W CLC1 SGDID:S000003399, Chr VII from 832461-833162, Verified ORF, ""Clathrin light chain, subunit of the major coat protein involved in intracellular protein transport and endocytosis; thought to regulate clathrin function; two Clathrin heavy chains (CHC1) form the clathrin triskelion structural component""",3.49E-129,39,10,12503498.76,11892002.81,13383206.76,14274795.31,14648740.03,13240082.77,12,5
"YPL190C NAB3 SGDID:S000006111, Chr XVI from 187724-185316, reverse complement, Verified ORF, ""Single stranded RNA binding protein; acidic ribonucleoprotein; required for termination of non-poly(A) transcripts and efficient splicing; interacts with Nrd1p""",5.94E-129,21,11,1822026.135,1689828.327,1976851.179,2252828.712,2169348.225,2064372.166,6,4
"YER122C GLO3 SGDID:S000000924, Chr V from 404348-402867, reverse complement, Verified ORF, ""ADP-ribosylation factor GTPase activating protein (ARF GAP), involved in ER-Golgi transport; shares functional similarity with Gcs1p""",6.41E-129,18,12,3667576.407,3337336.763,3803382.737,4283167.661,4136841.597,3310210.327,5,4
"YDL100C GET3 SGDID:S000002258, Chr IV from 283176-282112, reverse complement, Verified ORF, ""Guanine nucleotide exchange factor for Gpa1p; amplifies G protein signaling; subunit of the GET complex, which is involved in Golgi to ER trafficking and insertion of proteins into the ER membrane; has low-level ATPase activity""",1.73E-128,54,9,5715990.923,5164634.611,5634386.607,6119031.519,5716865.867,4783258.861,21,10
"YKL009W MRT4 SGDID:S000001492, Chr XI from 425885-426595, Verified ORF, ""Protein involved in mRNA turnover and ribosome assembly, localizes to the nucleolus""",1.83E-128,43,10,8047287.661,8730944.323,6955173.974,6719348.058,6259311.031,7015351.602,16,5
"YNL016W PUB1 SGDID:S000004961, Chr XIV from 602908-604269, Verified ORF, ""Poly (A)+ RNA-binding protein, abundant mRNP-component protein that binds mRNA and is required for stability of many mRNAs; component of glucose deprivation induced stress granules, involved in P-body-dependent granule assembly""",5.85E-128,77,9,10031637.39,12255113.83,13531260.7,11174416.16,14107626.69,11880403.19,51,13
"YGR245C SDA1 SGDID:S000003477, Chr VII from 982073-979770, reverse complement, Verified ORF, ""Highly conserved nuclear protein required for actin cytoskeleton organization and passage through Start, plays a critical role in G1 events, binds Nap1p, also involved in 60S ribosome biogenesis""",8.38E-128,16,11,3631104.953,3136551.132,3021525.269,3158896.433,3087755.939,2466882.42,5,3
"YPR019W MCM4 SGDID:S000006223, Chr XVI from 596747-599548, Verified ORF, ""Essential helicase component of heterohexameric MCM2-7 complexes which bind pre-replication complexes on DNA and melt the DNA prior to replication; accumulates in the nucleus in G1; homolog of S. pombe Cdc21p""",9.38E-128,17,10,5022970.863,5038338.259,5149212.915,4780379.465,4927669.377,5270399.576,5,3
"YOR362C PRE10 SGDID:S000005889, Chr XV from 1018744-1017878, reverse complement, Verified ORF, ""Alpha 7 subunit of the 20S proteasome""",1.41E-127,25,10,6811266.727,7297426.369,7572587.853,7822841.8,7286534.897,7611690.52,7,5
"YGR037C ACB1 SGDID:S000003269, Chr VII from 559998-559735, reverse complement, Verified ORF, ""Acyl-CoA-binding protein, transports newly synthesized acyl-CoA esters from fatty acid synthetase (Fas1p-Fas2p) to acyl-CoA-consuming processes""",1.50E-127,113,9,31466984.96,27541238.47,31527653.71,32375948.75,33923204.18,27421486.91,65,8
"YPR060C ARO7 SGDID:S000006264, Chr XVI from 675628-674858, reverse complement, Verified ORF, ""Chorismate mutase, catalyzes the conversion of chorismate to prephenate to initiate the tyrosine/phenylalanine-specific branch of aromatic amino acid biosynthesis""",1.56E-127,27,10,4315693.901,4511061.768,4161670.266,4075125.397,3895658.772,4443685.085,12,5
"YCR009C RVS161 SGDID:S000000602, Chr III from 131540-130743, reverse complement, Verified ORF, ""Amphiphysin-like lipid raft protein; interacts with Rvs167p and regulates polarization of the actin cytoskeleton, endocytosis, cell polarity, cell fusion and viability following starvation or osmotic stress""",2.91E-127,20,11,9238734.93,10578828.25,10888938.62,11061733.84,11022282.95,11964973.43,11,6
"YDR477W SNF1 SGDID:S000002885, Chr IV from 1412366-1414267, Verified ORF, ""AMP-activated serine/threonine protein kinase found in a complex containing Snf4p and members of the Sip1p/Sip2p/Gal83p family; required for transcription of glucose-repressed genes, thermotolerance, sporulation, and peroxisome biogenesis""",5.88E-127,19,9,7220197.221,7667337.357,8572089.037,8544831.922,8439013.888,9135022.503,9,5
"YOR116C RPO31 SGDID:S000005642, Chr XV from 544146-539764, reverse complement, Verified ORF, ""RNA polymerase III subunit C160, part of core enzyme; similar to bacterial beta-prime subunit""",6.19E-127,15,10,0,0,0,0,0,0,1,1
"YER080W AIM9 SGDID:S000000882, Chr V from 319959-321842, Verified ORF, ""Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss""",8.22E-127,23,11,15312595,15973952.74,17633711,16738922.56,17226663.1,17378269.2,10,7
"YGL012W ERG4 SGDID:S000002980, Chr VII from 472860-474281, Verified ORF, ""C-24(28) sterol reductase, catalyzes the final step in ergosterol biosynthesis; mutants are viable, but lack ergosterol""",8.87E-127,37,10,14460715.95,14351285.12,14887632.77,13677018.22,13781978.47,14571435.6,12,5
"YGR209C TRX2 SGDID:S000003441, Chr VII from 913232-912918, reverse complement, Verified ORF, ""Cytoplasmic thioredoxin isoenzyme of the thioredoxin system which protects cells against oxidative and reductive stress, forms LMA1 complex with Pbi2p, acts as a cofactor for Tsa1p, required for ER-Golgi transport and vacuole inheritance""",1.07E-126,39,9,5384954.098,4300305.967,5431060.43,6940531.502,7251094.295,5811090.177,6,4
"YML086C ALO1 SGDID:S000004551, Chr XIII from 97371-95791, reverse complement, Verified ORF, ""D-Arabinono-1,4-lactone oxidase, catalyzes the final step in biosynthesis of dehydro-D-arabinono-1,4-lactone, which is protective against oxidative stress""",2.69E-126,24,10,6142026.926,6492233.79,5221291.738,4943968.432,4728826.161,4908419.24,7,3
"YPL218W SAR1 SGDID:S000006139, Chr XVI from 138697-138724,138864-139408, Verified ORF, ""GTPase, GTP-binding protein of the ARF family, component of COPII coat of vesicles; required for transport vesicle formation during ER to Golgi protein transport""",9.83E-126,22,9,10965972.23,9223960.77,10335419.5,10886060.3,10962875.76,9534152.705,10,5
"YDR321W ASP1 SGDID:S000002729, Chr IV from 1108700-1109845, Verified ORF, ""Cytosolic L-asparaginase, involved in asparagine catabolism""",1.06E-125,39,9,15021437.63,15383830.97,14158248.47,13601679.95,12902726,12687564.52,8,6
"YPR102C RPL11A SGDID:S000006306, Chr XVI from 731746-731222, reverse complement, Verified ORF, ""Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl11Bp; involved in ribosomal assembly; depletion causes degradation of proteins and RNA of the 60S subunit; has similarity to E. coli L5 and rat L11""",1.23E-125,82,9,99084131.55,102094147.3,93965381.71,96577488.98,92541904.9,103381759.2,55,6
"YLR325C RPL38 SGDID:S000004317, Chr XII from 781379-781143, reverse complement, Verified ORF, ""Protein component of the large (60S) ribosomal subunit, has similarity to rat L38 ribosomal protein""",1.74E-125,153,9,113451803.5,111682140,97563160.44,91702094.28,88993462.06,90913925.96,100,9
"YPR159W KRE6 SGDID:S000006363, Chr XVI from 857579-859741, Verified ORF, ""Protein required for beta-1,6 glucan biosynthesis; putative beta-glucan synthase; appears functionally redundant with Skn1p""",4.52E-125,18,9,2754369.113,2983970.196,3005362.519,3311182.766,3112170.792,3924833.799,4,3
"YKL033W-A YKL033W-A SGDID:S000007242, Chr XI from 374148-374858, Uncharacterized ORF, ""Putative protein of unknown function; similar to uncharacterized proteins from other fungi""",4.87E-125,21,9,657222.6048,738785.1376,722891.9236,946685.1626,884048.6718,913722.6203,5,2
"YEL051W VMA8 SGDID:S000000777, Chr V from 58378-59148, Verified ORF, ""Subunit D of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; plays a role in the coupling of proton transport and ATP hydrolysis""",1.05E-124,44,9,21213790.29,20741382.68,20767972.46,21753643.26,21922464.12,22758113.49,29,8
"YDR189W SLY1 SGDID:S000002597, Chr IV from 838390-840390, Verified ORF, ""Hydrophilic protein involved in vesicle trafficking between the ER and Golgi; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex""",1.71E-124,28,9,5656665.844,5627178.553,5794363.524,6378107.332,6428135.248,6141257.74,12,6
"YLL034C RIX7 SGDID:S000003957, Chr XII from 73145-70632, reverse complement, Verified ORF, ""Putative ATPase of the AAA family, required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus, nucleoplasm, and nuclear periphery depending on growth conditions""",2.11E-124,23,10,2146391.723,1869524.82,1886329.185,1850129.79,2032397.633,1790166.569,3,2
"YGR218W CRM1 SGDID:S000003450, Chr VII from 932544-935798, Verified ORF, ""Major karyopherin, involved in export of proteins, RNAs, and ribosomal subunits from the nucleus; exportin""",2.76E-123,16,9,6663577.347,6072360.419,7398649.945,7853825.072,7919529.956,6970965.109,9,7
"YDR399W HPT1 SGDID:S000002807, Chr IV from 1270061-1270726, Verified ORF, ""Dimeric hypoxanthine-guanine phosphoribosyltransferase, catalyzes the formation of both inosine monophosphate and guanosine monophosphate; mutations in the human homolog HPRT1 can cause Lesch-Nyhan syndrome and Kelley-Seegmiller syndrome""",6.48E-123,34,10,3742466.063,4240881.988,4160862.403,3887746.252,3389704.436,3993977.186,11,6
"YPR062W FCY1 SGDID:S000006266, Chr XVI from 677162-677638, Verified ORF, ""Cytosine deaminase, zinc metalloenzyme that catalyzes the hydrolytic deamination of cytosine to uracil; of biomedical interest because it also catalyzes the deamination of 5-fluorocytosine (5FC) to form anticancer drug 5-fluorouracil (5FU)""",6.53E-123,17,9,7221510.194,6845372.02,7051228.671,6530060.028,6103352.296,6739153.558,6,5
"YGR193C PDX1 SGDID:S000003425, Chr VII from 885746-884514, reverse complement, Verified ORF, ""Dihydrolipoamide dehydrogenase (E3)-binding protein (E3BP) of the mitochondrial pyruvate dehydrogenase (PDH) complex, plays a structural role in the complex by binding and positioning E3 to the dihydrolipoamide acetyltransferase (E2) core""",1.01E-122,35,10,5834064.674,6072968.614,5884138.041,6225990.47,6104496.165,7311184.134,21,8
"YNL059C ARP5 SGDID:S000005004, Chr XIV from 514936-512669, reverse complement, Verified ORF, ""Nuclear actin-related protein involved in chromatin remodeling, component of chromatin-remodeling enzyme complexes""",2.15E-122,17,10,,,,,,,0,0
"YPR148C YPR148C SGDID:S000006352, Chr XVI from 828136-826829, reverse complement, Verified ORF, ""Protein of unknown function that may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",3.25E-122,26,11,989138.8632,1106364.647,1087115.467,1054298.042,1219428.355,1451741.416,7,4
"YLR389C STE23 SGDID:S000004381, Chr XII from 902660-899577, reverse complement, Verified ORF, ""Metalloprotease involved, with homolog Axl1p, in N-terminal processing of pro-a-factor to the mature form; member of the insulin-degrading enzyme family""",5.20E-122,16,10,6680705.393,7101362.137,7398000.3,7914466.563,8002606.732,8326421.875,5,3
"YBL017C PEP1 SGDID:S000000113, Chr II from 191586-186847, reverse complement, Verified ORF, ""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",6.02E-122,17,11,3688464.143,3551077.873,3464018.022,3712320.678,3639662.354,3686045.477,4,3
"YLR449W FPR4 SGDID:S000004441, Chr XII from 1030830-1032008, Verified ORF, ""Peptidyl-prolyl cis-trans isomerase (PPIase) (proline isomerase) localized to the nucleus; catalyzes isomerization of proline residues in histones H3 and H4, which affects lysine methylation of those histones""",8.41E-122,39,9,6946287.547,7546053.575,7298968.626,6677204.587,6684124.717,6243715.664,13,7
