Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YPL235W RVB2 SGDID:S000006156, Chr XVI from 103232-104647, Verified ORF, ""Essential protein involved in transcription regulation; component of chromatin remodeling complexes; required for assembly and function of the INO80 complex; also referred to as reptin; member of the RUVB-like protein family""",5.23E-107,16,9,4856700.946,4926546.747,5719211.221,5127704.677,5437849.727,5359293.331,3,3
"YMR189W GCV2 SGDID:S000004801, Chr XIII from 637499-640603, Verified ORF, ""P subunit of the mitochondrial glycine decarboxylase complex, required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of 5,10-methylene-THF in the cytoplasm""",8.98E-107,14,8,1057152.752,843190.5494,922743.492,1005121.673,1032424.053,975263.1433,4,3
"YML069W POB3 SGDID:S000004534, Chr XIII from 135500-137158, Verified ORF, ""Subunit of the heterodimeric FACT complex (Spt16p-Pob3p), which facilitates RNA Pol II transcription elongation through nucleosomes by destabilizing and then reassembling nucleosome structure; interacts with DNA polymerase alpha (Pol1p)""",9.26E-107,17,8,4487441.638,4241167.113,4258918.886,4551051.214,4705727.389,4523384.853,8,4
"YNL135C FPR1 SGDID:S000005079, Chr XIV from 372228-371884, reverse complement, Verified ORF, ""Peptidyl-prolyl cis-trans isomerase (PPIase), binds to the drugs FK506 and rapamycin; also binds to the nonhistone chromatin binding protein Hmo1p and may regulate its assembly or function""",1.38E-106,52,7,39560753.6,44002651.48,42978272.64,42146989.05,42157473.68,43284053.94,30,7
"YPR060C ARO7 SGDID:S000006264, Chr XVI from 675628-674858, reverse complement, Verified ORF, ""Chorismate mutase, catalyzes the conversion of chorismate to prephenate to initiate the tyrosine/phenylalanine-specific branch of aromatic amino acid biosynthesis""",1.79E-106,14,10,396951.5939,409129.2726,482477.0327,371359.1506,415881.9417,389510.4801,3,3
"YHR201C PPX1 SGDID:S000001244, Chr VIII from 501143-499950, reverse complement, Verified ORF, ""Exopolyphosphatase, hydrolyzes inorganic polyphosphate (poly P) into Pi residues; located in the cytosol, plasma membrane, and mitochondrial matrix""",2.01E-106,18,7,4656621.241,4519480.602,4451282.127,4449630.423,4193224.455,4395673.863,5,3
"YGR088W CTT1 SGDID:S000003320, Chr VII from 654638-656326, Verified ORF, ""Cytosolic catalase T, has a role in protection from oxidative damage by hydrogen peroxide""",4.33E-106,22,8,162793.3418,1004221.191,1379547.337,1481234.968,1316646.406,1126294.814,7,3
"YNL308C KRI1 SGDID:S000005252, Chr XIV from 55896-54121, reverse complement, Verified ORF, ""Essential nucleolar protein required for 40S ribosome biogenesis; physically and functionally interacts with Krr1p""",6.27E-106,17,8,1532938.687,1530001.973,1462710.549,1522474.532,1563879.87,1541874.808,4,3
"YDR001C NTH1 SGDID:S000002408, Chr IV from 452473-450218, reverse complement, Verified ORF, ""Neutral trehalase, degrades trehalose; required for thermotolerance and may mediate resistance to other cellular stresses; may be phosphorylated by Cdc28p""",7.66E-106,18,9,2857510.07,3476794.124,4021939.79,4356193.565,4450146.186,4619379.509,7,6
"YPR108W RPN7 SGDID:S000006312, Chr XVI from 742452-743741, Verified ORF, ""Essential, non-ATPase regulatory subunit of the 26S proteasome, similar to another S. cerevisiae regulatory subunit, Rpn5p, as well as to mammalian proteasome subunits""",2.25E-105,16,8,5989219.617,6499212.278,6960437.791,6897464.321,6776014.574,7015175.467,6,4
"YOR187W TUF1 SGDID:S000005713, Chr XV from 684031-685344, Verified ORF, ""Mitochondrial translation elongation factor Tu; comprises both GTPase and guanine nucleotide exchange factor activities, while these activities are found in separate proteins in S. pombe and humans""",3.66E-105,22,8,4850602.665,5183246.609,5623233.366,5560645.494,5976298.554,5937383.728,5,3
"YNL098C RAS2 SGDID:S000005042, Chr XIV from 440572-439604, reverse complement, Verified ORF, ""GTP-binding protein that regulates the nitrogen starvation response, sporulation, and filamentous growth; farnesylation and palmitoylation required for activity and localization to plasma membrane; homolog of mammalian Ras proto-oncogenes""",4.01E-105,18,8,8631481.961,9107801.639,10678732.23,10591933.05,11321581.71,11844220.04,13,6
"YJR009C TDH2 SGDID:S000003769, Chr X from 454673-453675, reverse complement, Verified ORF, ""Glyceraldehyde-3-phosphate dehydrogenase, isozyme 2, involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell-wall""",5.73E-105,2785,36,4170083.896,3514131.065,4884399.504,4086488.099,4051654.107,3985846.803,61,7
"YPR112C MRD1 SGDID:S000006316, Chr XVI from 751917-749254, reverse complement, Verified ORF, ""Essential conserved protein that is part of the 90S preribosome; required for production of 18S rRNA and small ribosomal subunit; contains five consensus RNA-binding domains""",8.01E-105,14,9,1242283.097,1101352.961,1132451.371,946005.8374,1019445.881,919148.8813,3,2
"YLR262C-A TMA7 SGDID:S000007246, Chr XII from 669664-669470, reverse complement, Verified ORF, ""Protein of unknown that associates with ribosomes; null mutant exhibits translation defects, altered polyribosome profiles, and resistance to the translation inhibitor anisomcyin""",4.14E-104,22,8,6602770.965,7070015.03,7099343.28,6779989.026,7019837.606,6725877.452,17,7
"YBR142W MAK5 SGDID:S000000346, Chr II from 528311-530632, Verified ORF, ""Essential nucleolar protein, putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",4.23E-104,14,9,941901.882,823136.508,793872.251,814232.305,734868.8901,701055.1526,2,2
"YBR247C ENP1 SGDID:S000000451, Chr II from 714450-712999, reverse complement, Verified ORF, ""Protein associated with U3 and U14 snoRNAs, required for pre-rRNA processing and 40S ribosomal subunit synthesis; localized in the nucleus and concentrated in the nucleolus""",5.15E-104,15,8,6665563.463,7285578.618,7125116.683,7121132.499,6884270.993,7362616.152,2,1
"YBL058W SHP1 SGDID:S000000154, Chr II from 111439-112710, Verified ORF, ""UBX (ubiquitin regulatory X) domain-containing protein that regulates Glc7p phosphatase activity and interacts with Cdc48p; interacts with ubiquitylated proteins in vivo and is required for degradation of a ubiquitylated model substrate""",7.38E-104,18,8,5187667.401,6029124.498,6537746.383,6072350.099,5877368.066,6227217.066,6,6
"YPL273W SAM4 SGDID:S000006194, Chr XVI from 25087-26064, Verified ORF, ""S-adenosylmethionine-homocysteine methyltransferase, functions along with Mht1p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio""",1.32E-103,20,8,2059722.536,2113789.325,2460458.152,2587773.258,2566002.546,2983910.75,3,3
"YMR131C RRB1 SGDID:S000004738, Chr XIII from 534697-533162, reverse complement, Verified ORF, ""Essential nuclear protein involved in early steps of ribosome biogenesis; physically interacts with the ribosomal protein Rpl3p""",3.02E-103,22,7,3294454.292,3420406.46,3698150.948,3441999.319,3370017.091,3299979.041,11,5
"YGL062W PYC1 SGDID:S000003030, Chr VII from 385199-388735, Verified ORF, ""Pyruvate carboxylase isoform, cytoplasmic enzyme that converts pyruvate to oxaloacetate; highly similar to isoform Pyc2p but differentially regulated; mutations in the human homolog are associated with lactic acidosis""",3.03E-103,102,30,3851297.539,3737734.043,4144745.063,4231391.876,4134572.346,4260046.149,3,2
"YML123C PHO84 SGDID:S000004592, Chr XIII from 25801-24038, reverse complement, Verified ORF, ""High-affinity inorganic phosphate (Pi) transporter and low-affinity manganese transporter; regulated by Pho4p and Spt7p; mutation confers resistance to arsenate; exit from the ER during maturation requires Pho86p""",7.57E-103,33,6,12760507.1,11160093.61,10130992.54,8855435.66,10458130.87,10936192.54,18,5
"YPL037C EGD1 SGDID:S000005958, Chr XVI from 481898-481425, reverse complement, Verified ORF, ""Subunit beta1 of the nascent polypeptide-associated complex (NAC) involved in protein targeting, associated with cytoplasmic ribosomes; enhances DNA binding of the Gal4p activator; homolog of human BTF3b""",9.69E-103,108,8,1918340.373,1519032.434,1298459.685,1108418.561,875554.7505,832507.2207,29,5
"YPR133C SPN1 SGDID:S000006337, Chr XVI from 797206-795974, reverse complement, Verified ORF, ""Protein that interacts with Spt6p and copurifies with Spt5p and RNA polymerase II, probable transcriptional elongation factor; metazoan homologs contain an acidic N terminus; mutations in the gene confer an Spt- phenotype""",2.88E-102,12,8,1322746.75,1490324.516,1491293.431,1562469.482,1400339.179,1497595.16,1,1
"YKL142W MRP8 SGDID:S000001625, Chr XI from 178520-179179, Verified ORF, ""Protein of unknown function; undergoes sumoylation; MRP8 transcription in induced in response to cell wall stress; originally thought to be a mitochondrial ribosomal protein based on sequence analysis""",3.30E-102,19,8,4904016.143,5311236.109,6728523.813,6786189.384,7167847.754,7183708.097,10,6
"YGL037C PNC1 SGDID:S000003005, Chr VII from 427953-427303, reverse complement, Verified ORF, ""Nicotinamidase that converts nicotinamide to nicotinic acid as part of the NAD(+) salvage pathway, required for life span extension by calorie restriction; PNC1 expression responds to all known stimuli that extend replicative life span""",6.05E-102,37,7,6371821.026,10445933.35,15423781.86,15633192.57,15042387.03,14120049.3,15,6
"YML035C AMD1 SGDID:S000004498, Chr XIII from 208860-206428, reverse complement, Verified ORF, ""AMP deaminase, tetrameric enzyme that catalyzes the deamination of AMP to form IMP and ammonia; may be involved in regulation of intracellular adenine nucleotide pools""",1.29E-101,16,9,2082456.384,1774678.025,2190509.654,2185362.632,2106486.972,1864224.343,5,4
"YMR058W FET3 SGDID:S000004662, Chr XIII from 388821-390731, Verified ORF, ""Ferro-O2-oxidoreductase required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity, belongs to class of integral membrane multicopper oxidases""",4.59E-101,22,7,489382.2571,452744.2042,414161.4466,337494.8595,410246.3088,449546.8521,8,5
"YMR092C AIP1 SGDID:S000004698, Chr XIII from 453478-451631, reverse complement, Verified ORF, ""Actin cortical patch component, interacts with the actin depolymerizing factor cofilin; required to restrict cofilin localization to cortical patches; contains WD repeats""",1.38E-100,17,8,6189653.607,7313025.642,8164157.073,8905778.974,9083752.874,8745711.691,12,6
"YNL244C SUI1 SGDID:S000005188, Chr XIV from 187497-187171, reverse complement, Verified ORF, ""Translation initiation factor eIF1; component of a complex involved in recognition of the initiator codon; modulates translation accuracy at the initiation phase""",1.55E-100,55,6,5588168.302,5541365.762,5722363.536,6124598.151,6271335.629,6502628.863,26,6
"YDR427W RPN9 SGDID:S000002835, Chr IV from 1322198-1323379, Verified ORF, ""Non-ATPase regulatory subunit of the 26S proteasome, has similarity to putative proteasomal subunits in other species; null mutant is temperature sensitive and exhibits cell cycle and proteasome assembly defects""",3.57E-100,16,8,72583.83462,101305.1294,91207.02933,43595.24229,90481.72821,66689.12709,1,1
"YGR167W CLC1 SGDID:S000003399, Chr VII from 832461-833162, Verified ORF, ""Clathrin light chain, subunit of the major coat protein involved in intracellular protein transport and endocytosis; thought to regulate clathrin function; two Clathrin heavy chains (CHC1) form the clathrin triskelion structural component""",6.46E-100,21,8,5841084.426,6850224.14,7300837.516,7884493.046,8047035.138,7745734.138,10,5
"YLR186W EMG1 SGDID:S000004176, Chr XII from 523634-524392, Verified ORF, ""Member of the alpha/beta knot fold methyltransferase superfamily; required for maturation of 18S rRNA and for 40S ribosome production; interacts with RNA and with S-adenosylmethionine; associates with spindle/microtubules; forms homodimers""",1.55E-99,18,8,2079127.102,1837318.255,1985448.636,2092349.694,2083220.534,2148841.818,7,4
"YMR290C HAS1 SGDID:S000004903, Chr XIII from 851590-850073, reverse complement, Verified ORF, ""ATP-dependent RNA helicase; localizes to both the nuclear periphery and nucleolus; highly enriched in nuclear pore complex fractions; constituent of 66S pre-ribosomal particles""",2.04E-99,16,8,10210824.95,10209764.74,10308793.39,10342515.7,11124564.83,10446973.67,9,4
"YPL243W SRP68 SGDID:S000006164, Chr XVI from 88517-90316, Verified ORF, ""Core component of the signal recognition particle (SRP) ribonucleoprotein (RNP) complex that functions in targeting nascent secretory proteins to the endoplasmic reticulum (ER) membrane""",2.18E-99,14,8,2758423.978,2931104.258,3206672.759,3027778.728,3000503.746,3045859.312,3,2
"YPL212C PUS1 SGDID:S000006133, Chr XVI from 153148-151514, reverse complement, Verified ORF, ""tRNA:pseudouridine synthase, introduces pseudouridines at positions 26-28, 34-36, 65, and 67 of tRNA; nuclear protein that appears to be involved in tRNA export; also acts on U2 snRNA""",2.93E-99,14,9,314693.2155,345089.6517,403095.156,301576.1005,341197.5182,347840.9819,2,2
"YHR163W SOL3 SGDID:S000001206, Chr VIII from 423726-424475, Verified ORF, ""6-phosphogluconolactonase, catalyzes the second step of the pentose phosphate pathway; weak multicopy suppressor of los1-1 mutation; homologous to Sol2p and Sol1p""",3.63E-99,13,8,2262082.884,2673402.082,2622073.442,2448541.432,2285575.292,2640174.891,2,2
"YOL021C DIS3 SGDID:S000005381, Chr XV from 285427-282422, reverse complement, Verified ORF, ""Exosome core complex catalytic subunit; possesses both endonuclease and 3'-5' exonuclease activity; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase R and to human DIS3""",8.21E-99,17,7,270833.8475,195081.7842,207676.7064,263927.1067,161320.9019,214027.004,2,1
"YPL262W FUM1 SGDID:S000006183, Chr XVI from 47336-48802, Verified ORF, ""Fumarase, converts fumaric acid to L-malic acid in the TCA cycle; cytosolic and mitochondrial localization determined by the N-terminal mitochondrial targeting sequence and protein conformation; phosphorylated in mitochondria""",1.33E-98,25,8,7956738.797,8344444.549,9443079.703,9066687.847,9269249.313,8396601.784,11,6
"YBR149W ARA1 SGDID:S000000353, Chr II from 539981-541015, Verified ORF, ""NADP+ dependent arabinose dehydrogenase, involved in carbohydrate metabolism; purified as homodimer; naturally occurs with a N-terminus degradation product""",3.62E-98,17,8,2447888.843,2644154.193,3204937.413,3435113.363,3465273.693,3270561.267,4,3
"YHR063C PAN5 SGDID:S000001105, Chr VIII from 225171-224032, reverse complement, Verified ORF, ""2-dehydropantoate 2-reductase, part of the pantothenic acid pathway, structurally homologous to E. coli panE""",4.21E-98,16,8,5586307.233,6083373.576,6005914.651,6233002.048,6148585.863,6024220.566,6,4
"YLR043C TRX1 SGDID:S000004033, Chr XII from 232014-231703, reverse complement, Verified ORF, ""Cytoplasmic thioredoxin isoenzyme of the thioredoxin system which protects cells against oxidative and reductive stress, forms LMA1 complex with Pbi2p, acts as a cofactor for Tsa1p, required for ER-Golgi transport and vacuole inheritance""",5.71E-98,35,8,3478403.361,4045623.352,4483747.378,4518490.568,4770799.054,4229330.451,7,5
