Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YHR039C MSC7 SGDID:S000001081, Chr VIII from 186802-184868, reverse complement, Verified ORF, ""Protein of unknown function, green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids""",4.48E-111,32,8,16336101.28,15853016.89,14955377.92,14805611.99,15058269.09,14797246.77,10,5
"YGL048C RPT6 SGDID:S000003016, Chr VII from 411289-410072, reverse complement, Verified ORF, ""One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates; bound by ubiquitin-protein ligases Ubr1p and Ufd4p; localized mainly to the nucleus throughout the cell cycle""",4.57E-111,36,8,12866934.95,13188342.2,14365547.85,13644497.67,12554500.67,12549198.59,12,6
"YBR247C ENP1 SGDID:S000000451, Chr II from 714450-712999, reverse complement, Verified ORF, ""Protein associated with U3 and U14 snoRNAs, required for pre-rRNA processing and 40S ribosomal subunit synthesis; localized in the nucleus and concentrated in the nucleolus""",7.32E-111,28,8,3720779.477,3249008.233,3390308.098,3200612.986,3048615.527,3053083.973,12,4
"YHR113W YHR113W SGDID:S000001155, Chr VIII from 336340-337812, Verified ORF, ""Cytoplasmic aspartyl aminopeptidase; cleaves unblocked N-terminal acidic amino acid residues from peptide substrates; forms a 12 subunit homo-oligomeric complex; M18 metalloprotease family member; may interact with ribosomes""",1.71E-110,20,9,61469.08171,-727.4742997,70006.13873,127318.7142,-12319.66864,-3439.006928,2,2
"YDR508C GNP1 SGDID:S000002916, Chr IV from 1468437-1466446, reverse complement, Verified ORF, ""High-affinity glutamine permease, also transports Leu, Ser, Thr, Cys, Met and Asn; expression is fully dependent on Grr1p and modulated by the Ssy1p-Ptr3p-Ssy5p (SPS) sensor of extracellular amino acids""",2.02E-110,24,8,14228067.99,14615613.67,13432062.2,14130961.92,14472683.97,14282064.11,17,5
"YEL037C RAD23 SGDID:S000000763, Chr V from 82603-81407, reverse complement, Verified ORF, ""Protein with ubiquitin-like N terminus, recognizes and binds damaged DNA (with Rad4p) during nucleotide excision repair; regulates Rad4p levels, subunit of Nuclear Excision Repair Factor 2 (NEF2); homolog of human HR23A and HR23B proteins""",6.33E-110,30,8,22811398.81,23803069.14,25466538.7,24174411.21,23566948.25,22295318.08,16,6
"YMR276W DSK2 SGDID:S000004889, Chr XIII from 818826-819947, Verified ORF, ""Nuclear-enriched ubiquitin-like polyubiquitin-binding protein, required for spindle pole body (SPB) duplication and for transit through the G2/M phase of the cell cycle, involved in proteolysis, interacts with the proteasome""",7.19E-110,33,9,4635076.801,4453978.205,4193475.649,4563191.053,4301284.84,4585779.109,16,6
"YOL064C MET22 SGDID:S000005425, Chr XV from 207176-206103, reverse complement, Verified ORF, ""Bisphosphate-3'-nucleotidase, involved in salt tolerance and methionine biogenesis; dephosphorylates 3'-phosphoadenosine-5'-phosphate and 3'-phosphoadenosine-5'-phosphosulfate, intermediates of the sulfate assimilation pathway""",1.02E-109,18,8,10268938.81,9616374.362,10023742.82,10378217.63,10545759,11631227.77,8,4
"YKL073W LHS1 SGDID:S000001556, Chr XI from 296074-298719, Verified ORF, ""Molecular chaperone of the endoplasmic reticulum lumen, involved in polypeptide translocation and folding; member of the Hsp70 family; localizes to the lumen of the ER; regulated by the unfolded protein response pathway""",1.70E-109,23,9,3759216.302,3989929.471,3890648.735,3858343.492,4034604.908,3601960.494,3,3
"YAL021C CCR4 SGDID:S000000019, Chr I from 113360-110847, reverse complement, Verified ORF, ""Component of the CCR4-NOT transcriptional complex, which is involved in regulation of gene expression; component of the major cytoplasmic deadenylase, which is involved in mRNA poly(A) tail shortening""",2.18E-109,21,8,5654177.477,5097639.878,6085749.492,6133989.186,5833870.465,5542897.364,7,4
"YDR011W SNQ2 SGDID:S000002418, Chr IV from 465917-470422, Verified ORF, ""Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter involved in multidrug resistance and resistance to singlet oxygen species""",2.26E-109,26,8,6240441.903,6728032.195,6567730.069,7980520.313,7356034.212,7667572.771,5,3
"YDL112W TRM3 SGDID:S000002270, Chr IV from 258915-263225, Verified ORF, ""2'-O-ribose methyltransferase, catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs""",2.96E-109,25,10,2662894.949,2531467.28,2506668.879,2457422.497,2482985.636,2560879.504,6,5
"YPR173C VPS4 SGDID:S000006377, Chr XVI from 887833-886520, reverse complement, Verified ORF, ""AAA-ATPase involved in multivesicular body (MVB) protein sorting, ATP-bound Vps4p localizes to endosomes and catalyzes ESCRT-III disassembly and membrane release; ATPase activity is activated by Vta1p; regulates cellular sterol metabolism""",5.13E-109,20,9,85682.33597,2.241876907,-55.87650936,-1500.459996,71649.88916,-4978.127649,2,1
"YNL015W PBI2 SGDID:S000004960, Chr XIV from 605385-605612, Verified ORF, ""Cytosolic inhibitor of vacuolar proteinase B, required for efficient vacuole inheritance; with thioredoxin forms protein complex LMA1, which assists in priming SNARE molecules and promotes vacuole fusion""",7.09E-109,44,8,18074704.36,23279875.93,23060778.42,23861217.29,28495933.69,35304791.19,24,6
"YKL211C TRP3 SGDID:S000001694, Chr XI from 38154-36700, reverse complement, Verified ORF, ""Bifunctional enzyme exhibiting both indole-3-glycerol-phosphate synthase and anthranilate synthase activities, forms multifunctional hetero-oligomeric anthranilate synthase:indole-3-glycerol phosphate synthase enzyme complex with Trp2p""",8.48E-109,27,9,4579396.386,4944007.936,4912636.934,4747033.621,5156872.468,5200940.921,8,4
"YDR001C NTH1 SGDID:S000002408, Chr IV from 452473-450218, reverse complement, Verified ORF, ""Neutral trehalase, degrades trehalose; required for thermotolerance and may mediate resistance to other cellular stresses; may be phosphorylated by Cdc28p""",1.66E-108,28,8,944566.7793,1058213.368,1399050.983,1282752.987,1363059.214,1424057.877,7,3
"YJR059W PTK2 SGDID:S000003820, Chr X from 545779-548235, Verified ORF, ""Putative serine/threonine protein kinase involved in regulation of ion transport across plasma membrane; enhances spermine uptake""",4.69E-108,32,8,845481.4055,1014068.024,915915.4759,1142001.246,1226824.873,1118727.765,7,3
"YHR193C EGD2 SGDID:S000001236, Chr VIII from 488236-487712, reverse complement, Verified ORF, ""Alpha subunit of the heteromeric nascent polypeptide-associated complex (NAC) involved in protein sorting and translocation, associated with cytoplasmic ribosomes""",5.41E-108,121,6,84856336.42,83883445.63,78938128.9,78947121.79,78035305.75,81080344.75,78,8
"YGR001C YGR001C SGDID:S000003233, Chr VII from 498038-498004,497941-497463,497369-497137, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function with similarity to methyltransferase family members; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; required for replication of Brome mosaic virus in S. cerevisiae""",6.32E-108,31,8,7456300.977,6624028.048,6976422.147,7082614.237,7389078.71,6980585.872,10,4
"YOR217W RFC1 SGDID:S000005743, Chr XV from 749302-751887, Verified ORF, ""Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon""",6.46E-108,14,10,3765491.895,4247937.765,4002974.607,3697689.414,3603970.018,3116206.072,5,4
"YOR157C PUP1 SGDID:S000005683, Chr XV from 631752-630967, reverse complement, Verified ORF, ""Beta 2 subunit of the 20S proteasome; endopeptidase with trypsin-like activity that cleaves after basic residues; synthesized as a proprotein before being proteolytically processed for assembly into 20S particle; human homolog is subunit Z""",6.51E-108,33,8,9094153.065,10219013.03,9886142.141,9387494.177,9422063.208,9039601.642,14,4
"YGL012W ERG4 SGDID:S000002980, Chr VII from 472860-474281, Verified ORF, ""C-24(28) sterol reductase, catalyzes the final step in ergosterol biosynthesis; mutants are viable, but lack ergosterol""",1.16E-107,52,9,40273100.23,40736204.92,39737657.25,39823383.54,39463338.22,36820363.18,27,7
"YML123C PHO84 SGDID:S000004592, Chr XIII from 25801-24038, reverse complement, Verified ORF, ""High-affinity inorganic phosphate (Pi) transporter and low-affinity manganese transporter; regulated by Pho4p and Spt7p; mutation confers resistance to arsenate; exit from the ER during maturation requires Pho86p""",1.36E-107,69,7,18011018.35,12658162.48,10569075.56,12553812.79,13884032.85,13059331.63,29,5
"YMR015C ERG5 SGDID:S000004617, Chr XIII from 302484-300868, reverse complement, Verified ORF, ""C-22 sterol desaturase, a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs""",2.14E-107,30,7,3211352.819,3383694.561,3283420.915,3355802.488,3493371.171,3275429.755,5,3
"YMR125W STO1 SGDID:S000004732, Chr XIII from 517538-517562,517885-520445, Verified ORF, ""Large subunit of the nuclear mRNA cap-binding protein complex, interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80""",3.19E-107,30,8,29393634.74,29202350.87,30006187.28,29509720.81,29768686.46,27786125.55,14,4
"YMR038C CCS1 SGDID:S000004641, Chr XIII from 348259-347510, reverse complement, Verified ORF, ""Copper chaperone for superoxide dismutase Sod1p, involved in oxidative stress protection; Met-X-Cys-X2-Cys motif within the N-terminal portion is involved in insertion of copper into Sod1p under conditions of copper deprivation""",3.93E-107,46,8,20921965.17,21309176.65,18365676.93,18375064.1,18075971.55,19666832.99,22,6
"YKR003W OSH6 SGDID:S000001711, Chr XI from 445024-446370, Verified ORF, ""Member of an oxysterol-binding protein family with overlapping, redundant functions in sterol metabolism and which collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery""",1.63E-106,20,10,1168097.029,1097908.673,1109316.648,1283797.158,1126910.928,125563.2055,3,2
"YLR380W CSR1 SGDID:S000004372, Chr XII from 878282-879508, Verified ORF, ""Phosphatidylinositol transfer protein with a potential role in regulating lipid and fatty acid metabolism under heme-depleted conditions; interacts specifically with thioredoxin peroxidase; may have a role in oxidative stress resistance""",1.63E-106,30,8,2491511.369,2405550.824,2418022.928,2378998.58,2181888.526,1885176.503,4,4
"YDR477W SNF1 SGDID:S000002885, Chr IV from 1412366-1414267, Verified ORF, ""AMP-activated serine/threonine protein kinase found in a complex containing Snf4p and members of the Sip1p/Sip2p/Gal83p family; required for transcription of glucose-repressed genes, thermotolerance, sporulation, and peroxisome biogenesis""",2.44E-106,22,8,8419786.119,9047884.113,9367338.509,8913451.01,9353100.614,8818340.45,8,4
"YJL002C OST1 SGDID:S000003539, Chr X from 434644-433214, reverse complement, Verified ORF, ""Alpha subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins""",3.53E-106,26,8,4065695.788,3504507.825,4075777.074,4099876.781,4171572.269,3770540.503,6,5
"YNL239W LAP3 SGDID:S000005183, Chr XIV from 200570-201934, Verified ORF, ""Cysteine aminopeptidase with homocysteine-thiolactonase activity; protects cells against homocysteine toxicity; has bleomycin hydrolase activity in vitro; transcription is regulated by galactose via Gal4p; orthologous to human BLMH""",6.76E-106,19,9,10910977.35,11028903.87,12124435.77,11951834.23,12300774.56,11849782.47,6,6
"YHR089C GAR1 SGDID:S000001131, Chr VIII from 283300-282683, reverse complement, Verified ORF, ""Protein component of the H/ACA snoRNP pseudouridylase complex, involved in the modification and cleavage of the 18S pre-rRNA""",7.26E-106,53,7,26257511.74,24107430.46,21663010.17,22802295.95,23061677.53,25373248.81,34,4
"YDR361C BCP1 SGDID:S000002769, Chr IV from 1196256-1195405, reverse complement, Verified ORF, ""Essential protein involved in nuclear export of Mss4p, which is a lipid kinase that generates phosphatidylinositol 4,5-biphosphate and plays a role in actin cytoskeleton organization and vesicular transport""",8.34E-106,29,8,5198077.13,4957512.672,4987349.857,4468822.178,4306165.513,4412796.298,3,3
"YMR173W DDR48 SGDID:S000004784, Chr XIII from 608688-609980, Verified ORF, ""DNA damage-responsive protein, expression is increased in response to heat-shock stress or treatments that produce DNA lesions; contains multiple repeats of the amino acid sequence NNNDSYGS""",1.46E-105,27,8,12365247.12,18089249.89,23062898.27,25877069.45,27260462.91,26662112.09,20,7
"YML093W UTP14 SGDID:S000004558, Chr XIII from 83090-85789, Verified ORF, ""Subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit""",1.64E-105,22,9,6184248.59,5803249.319,5510022.438,5371684.429,5430759.332,5218890.683,10,7
"YPR072W NOT5 SGDID:S000006276, Chr XVI from 690104-691786, Verified ORF, ""Subunit of the CCR4-NOT complex, which is a global transcriptional regulator with roles in transcription initiation and elongation and in mRNA degradation""",3.07E-105,24,7,16463658.11,17658950.37,17332533.97,17295677.65,16788897.4,16369666.58,18,6
"YOR182C RPS30B SGDID:S000005708, Chr XV from 678794-678792,678380-678192, reverse complement, Verified ORF, ""Protein component of the small (40S) ribosomal subunit; nearly identical to Rps30Ap and has similarity to rat S30 ribosomal protein""",3.74E-105,60,8,95222270.47,93798126.68,78686365.22,81057552.47,79771020.12,83017553.04,44,7
"YGR157W CHO2 SGDID:S000003389, Chr VII from 802445-805054, Verified ORF, ""Phosphatidylethanolamine methyltransferase (PEMT), catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",8.49E-105,22,9,1241576.751,1476871.194,1415907.542,1275467.204,1180555.852,1276686.409,3,2
"YEL051W VMA8 SGDID:S000000777, Chr V from 58378-59148, Verified ORF, ""Subunit D of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; plays a role in the coupling of proton transport and ATP hydrolysis""",1.01E-104,50,7,11516330.78,11239359.99,11186799.77,11220463.06,11523783.45,11523787.22,25,5
"YGL019W CKB1 SGDID:S000002987, Chr VII from 458161-458997, Verified ORF, ""Beta regulatory subunit of casein kinase 2, a Ser/Thr protein kinase with roles in cell growth and proliferation; the holoenzyme also contains CKA1, CKA2 and CKB2, the many substrates include transcription factors and all RNA polymerases""",1.49E-104,33,8,196232.9548,362740.0295,220587.3121,225458.1361,198971.8383,223306.1911,7,4
"YBR170C NPL4 SGDID:S000000374, Chr II from 578081-576339, reverse complement, Verified ORF, ""Endoplasmic reticulum and nuclear membrane protein, forms a complex with Cdc48p and Ufd1p that recognizes ubiquitinated proteins in the endoplasmic reticulum and delivers them to the proteasome for degradation""",1.59E-104,31,9,1418584.4,1666726.739,1530064.389,1535874.346,1445311.015,1529078.146,7,3
